referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM3349;;HUB MICRO BORDA RECUADO RETANGULAR PARA 3 LAMPADAS PAR20, BASE E27 BRANCO - POT MAX. 45W;80.95;15.00;6
LM3350;;HUB MICRO BORDA RECUADO RETANGULAR PARA 3 LAMPADAS PAR20, BASE E27 PRETO - POT MAX. 45W;81.80;15.00;6
LM3361;;HUB MICRO BORDA RECUADO RETANGULAR PARA 3 LAMPADAS AR111, BASE GU10 BRANCO - POT MAX. 60W;103.25;15.00;6
LM3362;;HUB MICRO BORDA RECUADO RETANGULAR PARA 3 LAMPADAS AR111, BASE GU10 PRETO - POT MAX. 60W;91.55;15.00;6
LM3363;;HUB MICRO BORDA RECUADO RETANGULAR PARA 3 LAMPADAS PAR30, BASE E27 BRANCO - POT MAX. 60W;90.45;15.00;6
LM3364;;HUB MICRO BORDA RECUADO RETANGULAR PARA 3 LAMPADAS PAR30, BASE E27 PRETO - POT MAX. 60W;91.75;15.00;6
LM3343;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS DICR MR16, BASE GU10 BRANCO - POT MAX. 40W;84.80;15.00;6
LM3344;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS DICR MR16, BASE GU10 PRETO - POT MAX. 40W;81.15;15.00;6
LM3355;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS AR70, BASE GU10 BRANCO - POT MAX. 60W;104.10;15.00;6
LM3356;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS AR70, BASE GU10 PRETO - POT MAX. 60W;104.10;15.00;6
LM3353;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS PAR20, BASE E27 BRANCO - POT MAX. 60W;103.05;15.00;6
LM3354;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS PAR20, BASE E27 PRETO - POT MAX. 60W;104.10;15.00;6
LM3365;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS AR111, BASE GU10 BRANCO - POT MAX. 80W;141.55;15.00;6
LM3366;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS AR111, BASE GU10 PRETO - POT MAX. 80W;141.55;15.00;6
LM3367;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS PAR30, BASE E27 BRANCO - POT MAX. 80W;141.55;15.00;6
LM3368;;HUB MICRO BORDA RECUADO QUADRADO PARA 4 LAMPADAS PAR30, BASE E27 PRETO - POT MAX. 80W;141.55;15.00;6
LM2710;;NO FRAME RECUADO QUADRADO PARA LAMPADA DICROICA MR16, BASE GU10 BRANCO - POT MAX. 10W;31.45;15.00;6
LM2711;;NO FRAME RECUADO QUADRADO PARA LAMPADA DICROICA MR16, BASE GU10 PRETO - POT MAX. 10W;31.45;15.00;6
LM2720;;NO FRAME RECUADO QUADRADO PARA LAMPADA AR70, BASE GU10 BRANCO - POT MAX. 15W;35.25;15.00;6
LM2721;;NO FRAME RECUADO QUADRADO PARA LAMPADA AR70, BASE GU10 PRETO - POT MAX. 15W;35.25;15.00;6
LM2718;;NO FRAME RECUADO QUADRADO PARA LAMPADA PAR20, BASE E27 BRANCO - POT MAX. 15W;35.25;15.00;6
LM2719;;NO FRAME RECUADO QUADRADO PARA LAMPADA PAR20, BASE E27 PRETO - POT MAX. 15W;35.25;15.00;6
LM2734;;NO FRAME RECUADO QUADRADO PARA LAMPADA AR111, BASE GU10 BRANCO - POT MAX. 20W;51.50;15.00;6
LM2735;;NO FRAME RECUADO QUADRADO PARA LAMPADA AR111, BASE GU10 PRETO - POT MAX. 20W;51.50;15.00;6
LM2736;;NO FRAME RECUADO QUADRADO PARA LAMPADA PAR30, BASE E27 BRANCO - POT MAX. 20W;51.50;15.00;6
LM2712;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS DICROICA MR16, BASE GU10 BRANCO - POT MAX. 20W;43.25;15.00;6
LM2713;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS DICROICA MR16, BASE GU10 PRETO - POT MAX. 20W;43.25;15.00;6
LM2724;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS AR70, BASE GU10 BRANCO - POT MAX. 30W;59.05;15.00;6
LM2725;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS AR70, BASE GU10 PRETO - POT MAX. 30W;59.05;15.00;6
LM2722;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS PAR20, BASE E27 BRANCO - POT MAX. 30W;59.05;15.00;6
LM2723;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS PAR20, BASE E27 PRETO - POT MAX. 30W;59.05;15.00;6
LM2738;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS AR111, BASE GU10 BRANCO - POT MAX. 40W;78.15;15.00;7
LM2739;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS AR111, BASE GU10 PRETO - POT MAX. 40W;72.65;15.00;7
LM2740;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS PAR30, BASE E27 BRANCO - POT MAX. 40W;78.15;15.00;7
LM2741;;NO FRAME RECUADO RETANGULAR PARA 2 LAMPADAS PAR30, BASE E27 PRETO - POT MAX. 40W;78.15;15.00;7
LM2714;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS DICROICA MR16, BASE GU10 BRANCO - POT MAX. 30W;55.45;15.00;7
LM2715;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS DICROICA MR16, BASE GU10 PRETO - POT MAX. 30W;55.45;15.00;7
LM2728;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS AR70, BASE GU10 BRANCO - POT MAX. 45W;78.15;15.00;7
LM2729;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS AR70, BASE GU10 PRETO - POT MAX. 45W;78.15;15.00;7
LM2726;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS PAR20, BASE E27 BRANCO - POT MAX. 45W;78.15;15.00;7
LM2742;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS AR111, BASE GU10 BRANCO - POT MAX. 60W;90.45;15.00;7
LM2743;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS AR111, BASE GU10 PRETO - POT MAX. 60W;91.75;15.00;7
LM2744;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS PAR30, BASE E27 BRANCO - POT MAX. 60W;90.45;15.00;7
LM2745;;NO FRAME RECUADO RETANGULAR PARA 3 LAMPADAS PAR30, BASE E27 PRETO - POT MAX. 60W;91.55;15.00;7
LM2716;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS DICROICA MR16, BASE GU10 BRANCO - POT MAX. 40W;73.90;15.00;7
LM2717;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS DICROICA MR16, BASE GU10 PRETO - POT MAX. 40W;82.65;15.00;7
LM2732;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS AR70, BASE GU10 BRANCO - POT MAX. 60W;90.45;15.00;7
LM2733;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS AR70, BASE GU10 PRETO - POT MAX. 60W;91.55;15.00;7
LM2731;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS PAR20, BASE E27 PRETO - POT MAX. 60W;97.20;15.00;7
LM2746;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS AR111, BASE GU10 BRANCO - POT MAX. 80W;134.99;15.00;7
LM2747;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS AR111, BASE GU10 PRETO - POT MAX. 80W;121.99;15.00;7
LM2748;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS PAR30, BASE E27 BRANCO - POT MAX. 80W;134.99;15.00;7
LM2749;;NO FRAME RECUADO QUADRADO PARA 4 LAMPADAS PAR30, BASE E27 PRETO - POT MAX. 80W;121.99;15.00;7
LM3805;;LIT DE SOBREPOR RECUADO LED 18W 3000K 127/220V BRANCO QUADRADO;26.05;9.75;7
LM3808;;LIT DE SOBREPOR RECUADO LED 18W 4000K 127/220V BRANCO QUADRADO;26.05;9.75;7
LM3811;;LIT DE SOBREPOR RECUADO LED 18W 6500K 127/220V BRANCO QUADRADO;26.05;9.75;7
LM3806;;LIT DE SOBREPOR RECUADO LED 24W 3000K 127/220V BRANCO QUADRADO;39.80;9.75;7
LM3809;;LIT DE SOBREPOR RECUADO LED 24W 4000K 127/220V BRANCO QUADRADO;39.80;9.75;7
LM3812;;LIT DE SOBREPOR RECUADO LED 24W 6500K 127/220V BRANCO QUADRADO;39.80;9.75;7
LM3807;;LIT DE SOBREPOR RECUADO LED 36W 3000K 127/220V BRANCO QUADRADO;81.95;9.75;7
LM3810;;LIT DE SOBREPOR RECUADO LED 36W 4000K 127/220V BRANCO QUADRADO;81.95;9.75;7
LM3813;;LIT DE SOBREPOR RECUADO LED 36W 6500K 127/220V BRANCO QUADRADO;81.95;9.75;7
LM3814;;LIT DE SOBREPOR RECUADO LED 18W 3000K 127/220V PRETO QUADRADO;27.70;9.75;7
LM3817;;LIT DE SOBREPOR RECUADO LED 18W 4000K 127/220V PRETO QUADRADO;27.70;9.75;7
LM3820;;LIT DE SOBREPOR RECUADO LED 18W 6500K 127/220V PRETO QUADRADO;27.70;9.75;7
LM3815;;LIT DE SOBREPOR RECUADO LED 24W 3000K 127/220V PRETO QUADRADO;43.05;9.75;7
LM3818;;LIT DE SOBREPOR RECUADO LED 24W 4000K 127/220V PRETO QUADRADO;43.05;9.75;7
LM3821;;LIT DE SOBREPOR RECUADO LED 24W 6500K 127/220V PRETO QUADRADO;43.05;9.75;7
LM3816;;LIT DE SOBREPOR RECUADO LED 36W 3000K 127/220V PRETO QUADRADO;88.35;9.75;7
LM3819;;LIT DE SOBREPOR RECUADO LED 36W 4000K 127/220V PRETO QUADRADO;88.35;9.75;7
LM3822;;LIT DE SOBREPOR RECUADO LED 36W 6500K 127/220V PRETO QUADRADO;88.35;9.75;7
LM2605;;HIDE DE EMBUTIR RECUADO LED 12W 3000K 127/220V REDONDO;19.85;9.75;7
LM3249;;HIDE DE EMBUTIR RECUADO LED 12W 4000K 127/220V REDONDO;19.85;9.75;7
LM2606;;HIDE DE EMBUTIR RECUADO LED 12W 6500K 127/220V REDONDO;19.85;9.75;7
LM2607;;HIDE DE EMBUTIR RECUADO LED 18W 3000K 127/220V REDONDO;24.10;9.75;7
LM3250;;HIDE DE EMBUTIR RECUADO LED 18W 4000K 127/220V REDONDO;25.65;9.75;7
LM2608;;HIDE DE EMBUTIR RECUADO LED 18W 6500K 127/220V REDONDO;24.10;9.75;8
LM2609;;HIDE DE EMBUTIR RECUADO LED 24W 3000K 127/220V REDONDO;33.20;9.75;8
LM3251;;HIDE DE EMBUTIR RECUADO LED 24W 4000K 127/220V REDONDO;33.90;9.75;8
LM2610;;HIDE DE EMBUTIR RECUADO LED 24W 6500K 127/220V REDONDO;33.20;9.75;8
LM2611;;HIDE DE EMBUTIR RECUADO LED 36W 3000K 127/220V REDONDO;45.20;9.75;8
LM3252;;HIDE DE EMBUTIR RECUADO LED 36W 4000K 127/220V REDONDO;45.20;9.75;8
LM2612;;HIDE DE EMBUTIR RECUADO LED 36W 6500K 127/220V REDONDO;44.35;9.75;8
LM2613;;HIDE DE EMBUTIR RECUADO LED 12W 3000K 127/220V QUADRADO;20.99;9.75;8
LM3253;;HIDE DE EMBUTIR RECUADO LED 12W 4000K 127/220V QUADRADO;21.85;9.75;8
LM2614;;HIDE DE EMBUTIR RECUADO LED 12W 6500K 127/220V QUADRADO;20.99;9.75;8
LM2615;;HIDE DE EMBUTIR RECUADO LED 18W 3000K 127/220V QUADRADO;28.20;9.75;8
LM3254;;HIDE DE EMBUTIR RECUADO LED 18W 4000K 127/220V QUADRADO;28.20;9.75;8
LM2616;;HIDE DE EMBUTIR RECUADO LED 18W 6500K 127/220V QUADRADO;28.20;9.75;8
LM2617;;HIDE DE EMBUTIR RECUADO LED 24W 3000K 127/220V QUADRADO;32.50;9.75;8
LM3255;;HIDE DE EMBUTIR RECUADO LED 24W 4000K 127/220V QUADRADO;32.50;9.75;8
LM2618;;HIDE DE EMBUTIR RECUADO LED 24W 6500K 127/220V QUADRADO;32.50;9.75;8
LM2619;;HIDE DE EMBUTIR RECUADO LED 36W 3000K 127/220V QUADRADO;53.45;9.75;8
LM3256;;HIDE DE EMBUTIR RECUADO LED 36W 4000K 127/220V QUADRADO;53.45;9.75;8
LM2620;;HIDE DE EMBUTIR RECUADO LED 36W 6500K 127/220V QUADRADO;53.45;9.75;8
LM3225;;HIDE DE EMBUTIR RECUADO LED 12W 3000K 127/220V PRETO REDONDO;19.85;9.75;8
LM3226;;HIDE DE EMBUTIR RECUADO LED 12W 4000K 127/220V PRETO REDONDO;19.85;9.75;8
LM3227;;HIDE DE EMBUTIR RECUADO LED 12W 6500K 127/220V PRETO REDONDO;19.85;9.75;8
LM3228;;HIDE DE EMBUTIR RECUADO LED 18W 3000K 127/220V PRETO REDONDO;24.10;9.75;8
LM3229;;HIDE DE EMBUTIR RECUADO LED 18W 4000K 127/220V PRETO REDONDO;25.65;9.75;8
LM3230;;HIDE DE EMBUTIR RECUADO LED 18W 6500K 127/220V PRETO REDONDO;24.10;9.75;8
LM3231;;HIDE DE EMBUTIR RECUADO LED 24W 3000K 127/220V PRETO REDONDO;33.20;9.75;8
LM3232;;HIDE DE EMBUTIR RECUADO LED 24W 4000K 127/220V PRETO REDONDO;33.90;9.75;8
LM3233;;HIDE DE EMBUTIR RECUADO LED 24W 6500K 127/220V PRETO REDONDO;33.20;9.75;8
LM3234;;HIDE DE EMBUTIR RECUADO LED 36W 3000K 127/220V PRETO REDONDO;45.20;9.75;8
LM3235;;HIDE DE EMBUTIR RECUADO LED 36W 4000K 127/220V PRETO REDONDO;45.20;9.75;8
LM3236;;HIDE DE EMBUTIR RECUADO LED 36W 6500K 127/220V PRETO REDONDO;44.35;9.75;8
LM3237;;HIDE DE EMBUTIR RECUADO LED 12W 3000K 127/220V PRETO QUADRADO;21.85;9.75;8
LM3238;;HIDE DE EMBUTIR RECUADO LED 12W 4000K 127/220V PRETO QUADRADO;20.99;9.75;8
LM3239;;HIDE DE EMBUTIR RECUADO LED 12W 6500K 127/220V PRETO QUADRADO;20.99;9.75;8
LM3240;;HIDE DE EMBUTIR RECUADO LED 18W 3000K 127/220V PRETO QUADRADO;28.20;9.75;8
LM3241;;HIDE DE EMBUTIR RECUADO LED 18W 4000K 127/220V PRETO QUADRADO;28.20;9.75;8
LM3242;;HIDE DE EMBUTIR RECUADO LED 18W 6500K 127/220V PRETO QUADRADO;28.20;9.75;8
LM3243;;HIDE DE EMBUTIR RECUADO LED 24W 3000K 127/220V PRETO QUADRADO;32.50;9.75;8
LM3244;;HIDE DE EMBUTIR RECUADO LED 24W 4000K 127/220V PRETO QUADRADO;32.50;9.75;8
LM3245;;HIDE DE EMBUTIR RECUADO LED 24W 6500K 127/220V PRETO QUADRADO;32.50;9.75;8
LM3246;;HIDE DE EMBUTIR RECUADO LED 36W 3000K 127/220V PRETO QUADRADO;53.45;9.75;8
LM3247;;HIDE DE EMBUTIR RECUADO LED 36W 4000K 127/220V PRETO QUADRADO;53.45;9.75;8
LM3248;;HIDE DE EMBUTIR RECUADO LED 36W 6500K 127/220V PRETO QUADRADO;53.45;9.75;8
LM3087;;YAEL, 25W, LED, DOURADO E BRANCO, 3000-4000-6500K, 127-220V, 40CM, REDONDO;131.60;9.75;8
LM3088;;YAEL, 36W, LED, DOURADO E BRANCO, 3000-4000-6500K, 127-220V, 50CM, REDONDO;218.80;9.75;8
LM3089;;YAEL, 25W, LED, DOURADO E BRANCO, 3000-4000-6500K, 127-220V, 40CM, QUADRADO;154.10;9.75;8
LM3090;;YAEL, 36W, LED, DOURADO E BRANCO, 3000-4000-6500K, 127-220V, 50CM, QUADRADO;223.60;9.75;8
LM3091;;TAMAR, 25W, LED, BRANCO, 3000-4000-6500K, 127-220V, 40CM;148.55;9.75;8
LM3093;;TAMAR, 25W, LED, PRETO, 3000-4000-6500K, 127-220V, 40CM;148.55;9.75;8
LM3095;;TAMAR, 25W, LED, WOOD, 3000-4000-6500K, 127-220V, 40CM;174.70;9.75;8
LM3092;;TAMAR, 36W, LED, BRANCO, 3000-4000-6500K, 127-220V, 50CM;235.65;9.75;8
LM3094;;TAMAR, 36W, LED, PRETO, 3000-4000-6500K, 127-220V, 50CM;235.65;9.75;8
LM3096;;TAMAR, 36W, LED, WOOD, 3000-4000-6500K, 127-220V, 50CM;255.35;9.75;9
LM2978;;LED DE SOBREPOR SLIPT PRETO 7W 3000K 127/220V;29.35;9.75;9
LM3052;;LED DE SOBREPOR SLIPT BRANCO 7W 3000K 127/220V;29.35;9.75;9
LM2979;;LED DE SOBREPOR SLIPT PRETO 15W 3000K 127/220V;40.65;9.75;9
LM3053;;LED DE SOBREPOR SLIPT BRANCO 15W 3000K 127/220V;40.65;9.75;9
LM2689;;PINO LED DE EMBUTIR 2W 3000K 127/220V BRANCO;54.99;9.75;9
LM2690;;PINO LED DE EMBUTIR 2W 3000K 127/220V PRETO;53.45;9.75;9
LM2687;;PINO LED DE SOBREPOR 2W 3000K 127/220V BRANCO;51.75;9.75;9
LM2688;;PINO LED DE SOBREPOR 2W 3000K 127/220V PRETO;53.30;9.75;9
LM2981;;KINO PLUS LED, BRANCA, 8W, 3000K, 127/220V, 18CM;127.99;9.75;9
LM2982;;KINO PLUS LED, PRETA, 8W, 3000K, 127/220V, 18CM;127.99;9.75;9
LM2983;;KINO PLUS LED, BRANCA, 12W, 3000K, 127/220V, 30CM;183.20;9.75;9
LM2984;;KINO PLUS LED, PRETA, 12W, 3000K, 127/220V, 30CM;183.20;9.75;9
LM2691;;LED NO FRAME 3W 3000K 127/220V QUADRADA BRANCA;44.35;9.75;9
LM2692;;LED NO FRAME 3W 3000K 127/220V QUADRADA PRETA;44.35;9.75;9
LM1216;;LED ARANDELA EMBUTIDA PRETO, 3W, 3000K, 127V/220V IP20;40.95;9.75;9
LM878;;LED BALIZADOR BRANCO, 1W, 3000K, 127V/220V IP20;46.60;9.75;9
LM1214;;LED BALIZADOR PRETO, 1W, 3000K, 127V/220V IP20;46.60;9.75;9
LM879;;LED BALIZADOR BRANCO, 3W, 3000K, 127V/220V;39.10;9.75;9
LM1215;;LED BALIZADOR PRETO, 3W, 3000K, 127V/220V;38.99;9.75;9
LM2663;;PIT LED QUADRADA BRANCA, 2W, 3000K, 127/220V, IP65;33.20;9.75;9
LM2664;;PIT LED QUADRADA PRETA, 2W, 3000K, 127/220V, IP65;34.20;9.75;9
LM2661;;PIT LED RETANGULAR BRANCA, 5W, 3000K, 127/220V, IP65;41.75;9.75;9
LM2662;;PIT LED RETANGULAR PRETA, 5W, 3000K, 127/220V, IP65;41.75;9.75;9
LM958;;LED BRANCA 4W 2700K 127V/220V;34.20;9.75;9
LM956;;LED, PRETA. 4W, 2700K, 127V/220V;34.20;9.75;9
LM959;;LED BRANCA. 4W 6000K 127V/220V;34.20;9.75;9
LM957;;LED, PRETA 4W 6000K 127V/220V;34.20;9.75;9
LM831;;LED XBOX 6W, 3000K, 127/220V;79.80;9.75;9
LM880;;LED XBOX PRETO, 6W, 3000K, 127/220V;91.65;9.75;9
LM1236;;LED XBOX SLIM BRANCO 4W, 3000K, 127/220V;65.20;9.75;9
LM1238;;LED XBOX SLIM PRETO 4W, 3000K, 127/220V;64.90;9.75;9
LM1237;;LED XBOX SLIM BRANCO 4W, 6500K, 127/220V;33.20;9.75;9
LM1239;;LED XBOX SLIM PRETO 4W, 6500K, 127/220V;33.20;9.75;9
LM3102;;VERT LED 6W 3000K 127/220V IP65 PT;67.99;9.75;9
LM621;;LED ARANDELA DE SOBREPOR BRANCA 2W 2700K 127/220V MATERIAL: PLASTICO;30.35;9.75;9
LM876;;LED ARANDELA DE SOBREPOR PRETA 2W 3000K 127/220V MATERIAL: PLASTICO;30.35;9.75;9
LM2665;;GLOW LED BRANCO, 1W, 3000K, 127/220V, IP67;45.20;9.75;10
LM2666;;GLOW LED PRETO, 1W, 3000K, 127/220V, IP67;43.90;9.75;10
LM2679;;FLOW DE EMBUTIR LED, BRANCA 3W, 3000K, 127V/220V, IP54;29.55;9.75;10
LM2680;;FLOW DE EMBUTIR LED, PRETA 3W, 3000K, 127V/220V, IP54;28.55;9.75;10
LM2659;;FLOW DE SOBREPOR LED, BRANCA 2W, 3000K, 127V/220V, IP65;36.55;9.75;10
LM2660;;FLOW DE SOBREPOR LED, PRETO 2W, 3000K, 127V/220V, IP65;36.55;9.75;10
LM961;;DE PAREDE LED, BRANCO 2W 6000K 127V/220V;37.40;9.75;10
LM2657;;DE JUNCAO PARA SPOT CONNECT NO FRAME PARA LAMPADAS MR111, MR16, AR70, PAR20;3.15;9.75;10
LM2658;;DE JUNCAO PARA SPOT CONNECT NO FRAME PARA LAMPADAS AR111, PAR30;3.90;9.75;10
LM2645;;CONNECT NO FRAME QUADRADO PARA LAMPADA MINI DICROICA MR11, BASE GU10 BRANCO - POT MAX. 10W;12.65;15.00;10
LM2646;;CONNECT NO FRAME QUADRADO PARA LAMPADA MINI DICROICA MR11, BASE GU10 PRETO - POT MAX. 10W;12.65;15.00;10
LM2647;;CONNECT NO FRAME QUADRADO PARA LAMPADA DICROICA MR16, BASE GU10 BRANCO - POT MAX. 10W;13.15;15.00;10
LM2648;;CONNECT NO FRAME QUADRADO PARA LAMPADA DICROICA MR16, BASE GU10 PRETO - POT MAX. 10W;14.55;15.00;10
LM2649;;CONNECT NO FRAME QUADRADO PARA LAMPADA AR70, BASE GU10 BRANCO - POT MAX. 15W;18.10;15.00;10
LM2650;;CONNECT NO FRAME QUADRADO PARA LAMPADA AR70, BASE GU10 PRETO - POT MAX. 15W;18.10;15.00;10
LM2651;;CONNECT NO FRAME QUADRADO PARA LAMPADA PAR20, BASE E27 BRANCO - POT MAX. 15W;18.10;15.00;10
LM2652;;CONNECT NO FRAME QUADRADO PARA LAMPADA PAR20, BASE E27 PRETO - POT MAX. 15W;18.10;15.00;10
LM2655;;CONNECT NO FRAME QUADRADO PARA LAMPADA AR111, BASE GU10 BRANCO - POT MAX. 20W;22.30;15.00;10
LM2653;;CONNECT NO FRAME QUADRADO PARA LAMPADA PAR30, BASE E27 BRANCO - POT MAX. 20W;22.30;15.00;10
LM2654;;CONNECT NO FRAME QUADRADO PARA LAMPADA PAR30, BASE E27 PRETO - POT MAX. 20W;20.45;15.00;10
LM1231;;DE JUNÇÃO PARA SPOT LM1227 E LM1226;3.35;9.75;10
LM1232;;DE JUNÇÃO PARA SPOT LM1228 E LM1229;4.10;9.75;10
LM1224;;QUADRADO DE EMBUTIR RECUADO PARA LED MR11 MINI DICRÓICA - POT MAX. 10W;8.35;15.00;10
LM1407;;QUADRADO DE EMBUTIR RECUADO PRETO PARA LED MR11 MINI DICRÓICA - POT MAX. 10W;8.35;15.00;10
LM3369;;QUADRADO DE EMBUTIR RECUADO PARA LED MR16 DICRÓICA - POT MAX. 10W;7.90;15.00;10
LM3370;;QUADRADO DE EMBUTIR RECUADO PRETO PARA LED MR16 DICRÓICA - POT MAX. 10W;7.90;15.00;10
LM1226;;QUADRADO DE EMBUTIR RECUADO PARA LED AR70 - POT MAX. 15W;11.65;15.00;10
LM1410;;QUADRADO DE EMBUTIR RECUADO PRETO PARA LED AR70 - POT MAX. 15W;11.75;15.00;10
LM1227;;QUADRADO DE EMBUTIR RECUADO PARA LED PAR20 - POT MAX. 15W;10.40;15.00;10
LM1409;;QUADRADO DE EMBUTIR RECUADO PRETO PARA LED PAR20 - POT MAX. 15W;9.90;15.00;10
LM1229;;QUADRADO DE EMBUTIR RECUADO PARA LED AR111 - POT MAX. 20W;18.50;15.00;10
LM1412;;QUADRADO DE EMBUTIR RECUADO PRETO PARA LED AR111 - POT MAX. 20W;17.70;15.00;10
LM1228;;QUADRADO DE EMBUTIR RECUADO PARA LED PAR30 - POT MAX. 20W;14.30;15.00;10
LM1411;;QUADRADO DE EMBUTIR RECUADO PRETO PARA LED PAR30 - POT MAX. 20W;14.50;15.00;10
LM1233;;LED MINI EMBUTIDO BRANCO 3W 2700K 127/220V ANEL BRANCO;11.85;9.75;10
LM1457;;LED MINI EMBUTIDO PRETO 3W 2700K 127/220V;11.85;9.75;10
LM1234;;LED MINI EMBUTIDO BRANCO 3W 6500K 127/220V ANEL BRANCO;11.85;9.75;10
LM1458;;LED MINI EMBUTIDO PRETO 3W 6000K 127/220V;5.25;9.75;10
LM618;;LED MINI EMBUTIDO BRANCO 1W 2700K 127/220V;17.30;9.75;10
LM619;;LED MINI EMBUTIDO PRATA 1W 2700K 127/220V;17.30;9.75;10
LM620;;LED MINI EMBUTIDO PRETO 1W 2700K 127/220V;17.30;9.75;10
LM325;;SPOT LED 3W 3000K 127/220V QUADRADO;5.55;9.75;10
LM3538;;SPOT LED 3W 3000K 127/220V QUADRADO;5.55;9.75;10
LM3483;;SPOT LED, PRETO, 3W 3000K 127/220V QUADRADO;4.35;9.75;10
LM3633;;SPOT LED 3W 4000K 127/220V QUADRADO;4.80;9.75;10
LM748;;SPOT LED 3W 4000K 127/220V QUADRADO;4.80;9.75;10
LM2532;;SPOT LED, PRETO, 3W 4000K 127/220V QUADRADO;4.80;9.75;10
LM302;;SPOT LED 3W 6500K 127/220V QUADRADO;5.55;9.75;10
LM3540;;SPOT LED 3W 6500K 127/220V QUADRADO;5.55;9.75;10
LM3458;;SPOT LED, PRETO, 3W 6500K 127/220V QUADRADO;5.55;9.75;11
LM303;;LED 5W 3000K 127V/220V QUADRADO;5.40;9.75;11
LM2050;;LED, PRETO, 5W 3000K 127V/220V QUADRADO;5.20;9.75;11
LM750;;LED 5W 4000K 127/220V QUADRADO;5.20;9.75;11
LM2533;;LED, PRETO, 5W 4000K 127V/220V QUADRADO;5.20;9.75;11
LM304;;LED 5W 6500K 127V/220V QUADRADO;5.20;9.75;11
LM2051;;LED, PRETO, 5W 6500K 127V/220V QUADRADO;5.20;9.75;11
LM3214;;LED 7W 3000K 127/220V QUADRADO;10.15;9.75;11
LM2052;;LED, PRETO, 7W 3000K 127/220V QUADRADO;10.91;9.75;11
LM3541;;LED, PRETO, 7W 3000K 127/220V QUADRADO;9.40;9.75;11
LM3107;;LED 7W 4000K 127/220V QUADRADO;10.15;9.75;11
LM2534;;LED, PRETO, 7W 4000K 127/220V QUADRADO;9.40;9.75;11
LM787;;LED 7W 6500K 127/220V QUADRADO;10.15;9.75;11
LM3108;;LED 7W 6500K 127/220V QUADRADO;10.15;9.75;11
LM2053;;LED, PRETO, 7W 6500K 127/220V QUADRADO;9.40;9.75;11
LM3542;;LED, PRETO, 7W 6500K 127/220V QUADRADO;9.40;9.75;11
LM300;;SPOT LED 3W 3000K 127/220V REDONDO;4.80;9.75;11
LM749;;SPOT LED 3W 4000K 127/220V REDONDO;4.80;9.75;11
LM301;;SPOT LED 3W 6500K 127/220V REDONDO;5.55;9.75;11
LM3539;;SPOT LED 3W 6500K 127/220V REDONDO;5.55;9.75;11
LM326;;LED 5W 3000K 127V/220V REDONDO;5.20;9.75;11
LM751;;LED 5W 4000K 127/220V REDONDO;5.20;9.75;11
LM327;;LED 5W 6500K 127V/220V REDONDO;5.40;9.75;11
LM3215;;LED 7W 3000K 127/220V REDONDO;10.15;9.75;11
LM753;;LED 7W 4000K 127/220V REDONDO;10.15;9.75;11
LM3213;;LED 7W 4000K 127/220V REDONDO;10.15;9.75;11
LM3216;;LED 7W 6500K 127/220V REDONDO;10.15;9.75;11
LM2465;;LED RECUADO 5W 3000K 127/220V QUADRADO;9.75;9.75;11
LM2469;;LED RECUADO PRETO 5W 3000K 127/220V QUADRADO;9.75;9.75;11
