referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
6620;Travertino Bruto, Kouros e Verde Guatemala;Pendente Bolle Rock Flux;"Largura: 50cm| Altura: 50cm| Profundidade: 6 cm
Fita de Led: 22,4W | 3.000K ou 4.000K | 2.240 lm | 127V ou 220V
Material: Alumínio e Pedra (Cabo aço + Cabo energizado)
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";1849.08;16.60;8
6620;Bronze Armani;Pendente Bolle Rock Flux;"Largura: 50cm| Altura: 50cm| Profundidade: 6 cm
Fita de Led: 22,4W | 3.000K ou 4.000K | 2.240 lm | 127V ou 220V
Material: Alumínio e Pedra (Cabo aço + Cabo energizado)
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";2384.77;16.60;8
6621;Travertino Bruto, Kouros e Verde Guatemala;Pendente Bolle Rock Flux Dupla;"Largura: 50cm| Altura: 50cm| Profundidade: 6 cm
Fita de Led: 44,8W | 3.000K ou 4.000K | 4.480 lm | 127V ou 220V
Material: Alumínio e Pedra (Cabo aço + Cabo energizado)
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";2313.73;16.60;8
6621;Bronze Armani;Pendente Bolle Rock Flux Dupla;"Largura: 50cm| Altura: 50cm| Profundidade: 6 cm
Fita de Led: 44,8W | 3.000K ou 4.000K | 4.480 lm | 127V ou 220V
Material: Alumínio e Pedra (Cabo aço + Cabo energizado)
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";2850.65;16.60;8
6623;Travertino Bruto, Kouros e Verde Guatemala;Pendente Bolle Rock Dupla Axs P;"Largura: 25cm| Altura: 9cm| Profundidade: 25cm
Fita de Led: 2,8W | 3.000K ou 4.000K | 280 lm | 127V ou 220V
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";765.94;16.60;8
6623;Bronze Armani;Pendente Bolle Rock Dupla Axs P;"Largura: 25cm| Altura: 9cm| Profundidade: 25cm
Fita de Led: 2,8W | 3.000K ou 4.000K | 280 lm | 127V ou 220V
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";950.13;16.60;8
6624;Travertino Bruto, Kouros e Verde Guatemala;Pendente Bolle Rock Dupla Axs M;"Largura: 35cm| Altura: 9cm| Profundidade: 35cm
Fita de Led: 4,4W | 3.000K ou 4.000K | 441 lm | 127V ou 220V
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";1193.86;16.60;8
6624;Bronze Armani;Pendente Bolle Rock Dupla Axs M;"Largura: 35cm| Altura: 9cm| Profundidade: 35cm
Fita de Led: 4,4W | 3.000K ou 4.000K | 441 lm | 127V ou 220V
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";1591.15;16.60;8
6628;Travertino Bruto, Kouros e Verde Guatemala;Pendente Bolle Rock M;"Largura: 50cm| Altura: 21cm| Profundidade: 50cm
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";2110.56;16.60;8
6628;Bronze Armani;Pendente Bolle Rock M;"Largura: 50cm| Altura: 21cm| Profundidade: 50cm
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";2647.59;16.60;8
6629;Travertino Bruto, Kouros e Verde Guatemala;Pendente Bolle Rock G;"Largura: 60cm| Altura: 21cm| Profundidade: 60cm
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";2876.94;16.60;8
6629;Bronze Armani;Pendente Bolle Rock G;"Largura: 60cm| Altura: 21cm| Profundidade: 60cm
Base: GU-10 01 -Lâmpada Dicróica
Material: Alumínio e Pedra
Cores: Sólidas, Automotivas e Especiais
Bronze Armani, Travertino Bruto, Kouros e Verde Guatemala";3762.94;16.60;8
6630;;Arandela Carioca Simples M;"Largura: 20cm | Altura: 32cm | Profundidade: 6cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";208.88;16.60;9
6631;;Arandela Carioca Simples G;"Largura: 25cm | Altura: 40cm | Profundidade: 6cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";235.95;16.60;9
6632;;Arandela Carioca;"Largura: 30cm| Altura: 40cm| Profundidade: 7cm
Base: G-9 02 -Lâmpadas Halopin
Led COB : 3 W | 3.000K | 330 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";352.58;16.60;9
6634;;Arandela Carioca Dupla;"Largura: 32cm | Altura: 40cm | Profundidade: 13cm
Base: G-9 04 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";364.77;16.60;9
6635;;Arandela Carioca Feijó;"Largura: 50cm | Altura: 1,45 m | Profundidade: 13cm
Base: G-9 09 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";1421.86;16.60;9
6638;;Arandela Carioca Broto In;"Largura: 20 cmt | Altura: 90 cm| Profundidade: 42cm
Fita de Led: 4,5W | 3.000K ou 4.000K | 450 lm | 127V ou 220V
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";464.97;16.60;9
6639;;Arandela Carioca Broto Di;"Largura: 20 cmt | Altura: 90 cm| Profundidade: 45cm
Fita de Led: 4,5W | 3.000K ou 4.000K | 450 lm | 127V ou 220V
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";464.97;16.60;9
6642;;Pendente Carioca Broto;"Largura: 1,6 mt| Altura: 50 cm| Profundidade: 25cm
Fita de Led: 12,6W | 3.000K ou 4.000K | 1.260 lm | 127V ou 220V
Material: Alumínio (Cabo PP)
Cores: Sólidas, Automotivas e Especiais";896.33;16.60;9
6646;;Balizador Carioca Broto In;"Largura: 9cm | Altura: 70cm | Profundidade: 25cm
Fita de Led: 1,3W | 3.000K ou 4.000K | 130 lm | 127V ou 220V
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";256.35;16.60;9
6647;;Balizador Carioca Broto Di;"Largura: 9cm | Altura: 70cm | Profundidade: 26cm
Fita de Led: 1,3W | 3.000K ou 4.000K | 130 lm | 127V ou 220V
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";256.35;16.60;9
6580;;Arandela Almenara Simples;"Largura: 27cm| Altura: 27cm| Profundidade: 3,5cm
Fita de Led: 1,8W | 3.000K ou 4.000K | 180 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";192.55;16.60;10
6581;;Arandela Almenara Dupla;"Largura: 38,5cm| Altura: 38,5cm| Profundidade: 3,5cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";293.91;16.60;10
6583;;Arandela Almenara Scult;"Largura: 38,5cm| Altura: 38,5cm| Profundidade: 4,5cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";404.58;16.60;10
6582;;Arandela Almenara Slim P;"Largura: 25cm| Altura: 30cm| Profundidade: 10cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";396.69;16.60;10
6584;;Arandela Almenara Slim G;"Largura: 25cm| Altura: 80cm| Profundidade: 10cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";763.57;16.60;10
6585;;Pendente Almenara Quadrado;"Largura: 35cm| Altura: 35cm| Profundidade: 10cm
Fita de Led: 5,4W | 3.000K ou 4.000K | 540 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";474.66;16.60;10
6586;;Pendente Almenara Vertical;"Largura: 25cm| Altura: 50cm| Profundidade: 10cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";474.66;16.60;10
6587;;Pendente Almenara Horizontal;"Largura: 50cm| Altura: 25cm| Profundidade: 10cm
Fita de Led: 8,1W | 3.000K ou 4.000K | 810 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";534.71;16.60;10
6588;;Pendente Almenara Retangular;"Largura: 1,2mt| Altura: 25cm| Profundidade: 10cm
Fita de Led: 20,7W | 3.000K ou 4.000K | 2070 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";1106.18;16.60;10
6596;;Pendente Almenara Balonê;"Largura: 60cm| Altura: 45cm| Profundidade: 6cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";726.62;16.60;10
6597;;Pendente Almenara Francê;"Largura: 40cm| Altura: 48cm| Profundidade: 6cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";676.51;16.60;11
6598;;Pendente Almenara Plisê;"Largura: 42cm| Altura: 43cm| Profundidade: 6cm
Fita de Led: 3,6W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo energizado)
Cores: Sólidas, Automotivas e Especiais";565.06;16.60;11
6589;;Lustre Almenara M;"Largura: 1,40mt| Altura: 35cm| Profundidade: 22,5cm
Fita de Led: 20,3W | 3.000K ou 4.000K | 2.030 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo aço + Cabo PP)
Cores: Sólidas, Automotivas e Especiais";1755.84;16.60;11
6590;;Lustre Almenara G;"Largura: 1,85mt| Altura: 45cm| Profundidade: 22,5cm
de Led: 30,1W | 3.000K ou 4.000K | 3.015 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado (Cabo aço + Cabo PP)
Cores: Sólidas, Automotivas e Especiais";2252.19;16.60;11
6591;;Plafon Almenara Quadrado 50cm;"Largura: 50cm| Altura: 10cm| Profundidade: 50cm
de Led: 16,2W | 3.000K ou 4.000K | 1.620 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";903.53;16.60;11
6592;;Plafon Almenara Quadrado 80cm;"Largura: 80cm| Altura: 10cm| Profundidade: 80cm
Fita de Led: 27W | 3.000K ou 4.000K | 2.700 lm | 127V ou 220V
Material: Alumínio e Acrílico Frisado
Cores: Sólidas, Automotivas e Especiais";1639.22;16.60;11
6499;;Arandela Gold P;"Largura: 16cm | Altura: 44cm | Profundidade: 23cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";582.31;16.60;11
6500;;Arandela Gold M;"Largura: 23cm | Altura: 60cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1003.98;16.60;11
6501;;Arandela Gold G;"Largura: 35cm | Altura: 90cm | Profundidade: 40cm
Base: E-27 02 -LâmpadasFilamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1752.38;16.60;11
6504;;Pendente Gold P;"Largura: 50cm | Altura: 73cm | Profundidade: 50cm
Base: E-27 04 -Lâmpadas Filamento
Material: Alumínio e Vidro (Corrente + Cabo PP)
Cores: Sólidas e Automotivas";2547.60;16.60;11
6504C;;Pendente Gold P com Cúpula;"Largura: 50cm | Altura: 73cm | Profundidade: 50cm
Base: E-27 04 -Lâmpadas Bolinha
Material: Alumínio, Vidro e Cúpula (Corrente + Cabo PP)
Cores: Sólidas e Automotivas
Cores Cúpulas: Preta, Bege e Branca";2675.01;16.60;12
6505;;Pendente Gold G;"Largura: 80cm | Altura: 1,20mt | Profundidade: 80cm
Base: E-27 04 -Lâmpadas Filamento
Material: Aluminio e Vidro (Corrente + Cabo PP)
Cores: Sólidas e Automotivas";4693.62;16.60;12
6505C;;Pendente Gold G com Cúpula;"Largura: 80cm | Altura: 1,20mt | Profundidade: 80cm
Base: E-27 04 -Lâmpadas Bulbo
Material: Alumínio, Vidro e Cúpula (Corrente + Cabo PP)
Cores: Sólidas e Automotivas
Cores Cúpulas: Branca, Preta e Bege";4928.28;16.60;12
6509;;Poste Gold P;"Largura: 23cm | Altura: 88cm | Profundidade: 18cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1021.68;16.60;12
6510;;Poste Gold G;"Largura: 23cm | Altura: 1,77mt | Profundidade: 18cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1249.17;16.60;12
6423;;Arandela Wild;"Largura: 21cm | Altura: 55cm | Profundidade: 8cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";190.15;16.60;12
6424;;Arandela Wild Fall;"Largura: 36cm | Altura: 26cm | Profundidade: 9cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";237.62;16.60;12
6425;;Arandela Wild Fall Cal;"Largura: 36cm | Altura: 64cm | Profundidade: 9cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";304.92;16.60;12
6430;;Arandela Wild Fall P;"Largura: 12cm | Altura: 20cm | Profundidade: 9cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";145.11;16.60;12
6431;;Arandela Wild Fall M;"Largura: 14cm | Altura: 25cm | Profundidade: 9cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";168.78;16.60;12
6432;;Arandela Wild Fall G;"Largura: 20cm | Altura: 35cm | Profundidade: 9cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";190.66;16.60;13
6435D;;Arandela Wild Fall Angel D;"Largura: 60cm | Altura: 1,3m | Profundidade: 15cm
Base: G-9 07 -LâmpadasHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";1713.88;16.60;13
6435E;;Arandela Wild Fall Angel E;"Largura: 60cm | Altura: 1,3m | Profundidade: 15cm
Base: G-9 07 -LâmpadasHalopin
Material: Alumínio
Cores: Sólidas, Automotivas e Especiais";1713.88;16.60;13
6438;;Lustre Wild Fall;"Largura: 70cm | Altura: 53cm | Profundidade: 70cm
Base: E-27 03 -LâmpadasBulbo
Base: G-9 09 -Lâmpadas Halopin
Material: Alumínio (Cabo PP com Tecido)
Cores: Sólidas, Automotivas e Especiais";3702.02;16.60;13
6201;;Arandela Toscana Arc Duo P;"Largura: 14cm | Altura: 40cm | Profundidade: 13cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";524.76;16.60;13
6207;;Arandela Toscana Arc Duo G;"Largura: 18cm | Altura: 60cm | Profundidade: 17cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";760.14;16.60;13
6213;;Arandela Toscana Arc Duo GG;"Largura: 25cm | Altura: 92cm | Profundidade: 24cm
Base: E-27 02 -Lâmpadas Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1087.76;16.60;13
6200;;Arandela Toscana Arc P;"Largura: 14cm | Altura: 35cm | Profundidade: 13cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";488.20;16.60;13
6206;;Arandela Toscana Arc G;"Largura: 18cm | Altura: 50cm | Profundidade: 17cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";707.21;16.60;13
6212;;Arandela Toscana Arc GG;"Largura: 25cm | Altura: 82cm | Profundidade: 24cm
Base: E-27 02 -Lâmpadas Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1011.87;16.60;13
6203;;Arandela Toscana Trap Duo P;"Largura: 14cm | Altura: 40cm | Profundidade: 13cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";536.31;16.60;14
6209;;Arandela Toscana Trap Duo G;"Largura: 18cm | Altura: 45cm | Profundidade: 17cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";828.07;16.60;14
6215;;Arandela Toscana Trap Duo GG;"Largura: 25cm | Altura: 78cm | Profundidade: 24cm
Base: E-27 02 -Lâmpadas Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1205.29;16.60;14
6202;;Arandela Toscana Trap P;"Largura: 14cm | Altura: 32cm | Profundidade: 13cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";495.51;16.60;14
6208;;Arandela Toscana Trap G;"Largura: 18cm | Altura: 45cm | Profundidade: 17cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";784.51;16.60;14
6214;;Arandela Toscana Trap GG;"Largura: 25cm | Altura: 74cm | Profundidade: 24cm
Base: E-27 02 -Lâmpadas Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas";1121.51;16.60;14
6240;;Arandela Toscana Arc Poli P;"Largura: 14cm | Altura: 35cm | Profundidade: 13cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";537.08;16.60;14
6241;;Arandela Toscana Arc Poli G;"Largura: 18cm | Altura: 50cm | Profundidade: 17cm
de Led: 10,8W | 3.000K ou 4.000K | 1.080 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";742.61;16.60;14
6242;;Arandela Toscana Arc Poli GG;"Largura: 25cm | Altura: 82cm | Profundidade: 24cm
de Led: 19,8W | 3.000K ou 4.000K | 1.980 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";1061.42;16.60;14
6204;;Arandela Toscana Arc Duo Poli P;"Largura: 14cm | Altura: 40cm | Profundidade: 13cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";577.26;16.60;14
6210;;Arandela Toscana Arc Duo Poli G;"Largura: 18cm | Altura: 60cm | Profundidade: 17cm
de Led: 10,8W | 3.000K ou 4.000K | 1.080 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";798.23;16.60;14
6216;;Arandela Toscana Arc Duo Poli GG;"Largura: 25cm | Altura: 92cm | Profundidade: 24cm
de Led: 19,8W | 3.000K ou 4.000K | 1.980 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";1142.10;16.60;15
6243;;Arandela Toscana Trap Poli P;"Largura: 14cm | Altura: 32cm | Profundidade: 13cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";545.29;16.60;15
6244;;Arandela Toscana Trap Poli G;"Largura: 18cm | Altura: 45cm | Profundidade: 17cm
de Led: 10,8W | 3.000K ou 4.000K | 1.080 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";823.72;16.60;15
6245;;Arandela Toscana Trap Poli GG;"Largura: 25cm | Altura: 74cm | Profundidade: 24cm
de Led: 19,8W | 3.000K ou 4.000K | 1.980 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";1177.52;16.60;15
6205;;Arandela Toscana Trap Duo Poli P;"Largura: 14cm | Altura: 40cm | Profundidade: 13cm
Fita de Led: 7,2W | 3.000K ou 4.000K | 720 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";590.11;16.60;15
6211;;Arandela Toscana Trap Duo Poli G;"Largura: 18cm | Altura: 50cm | Profundidade: 17cm
de Led: 10,8W | 3.000K ou 4.000K | 1.080 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";869.51;16.60;15
6217;;Arandela Toscana Trap Duo Poli GG;"Largura: 25cm | Altura: 78cm | Profundidade: 24cm
de Led: 19,8W | 3.000K ou 4.000K | 1.980 lm | 127V ou 220V
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";1265.54;16.60;15
6184;;Arandela Toscana Arc Out P;"Largura: 14cm | Altura: 35cm | Profundidade: 21cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";598.00;16.60;15
6185;;Arandela Toscana Arc Out G;"Largura: 18cm | Altura: 50cm | Profundidade: 25cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";839.70;16.60;15
6188;;Arandela Toscana Arc Out Poli P;"Largura: 14cm | Altura: 35cm | Profundidade: 21cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";657.83;16.60;16
6189;;Arandela Toscana Arc Out Poli G;"Largura: 18cm | Altura: 50cm | Profundidade: 25cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";881.71;16.60;16
6194;;Arandela Toscana Trap Out P;"Largura: 14cm | Altura: 40cm | Profundidade: 21cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";610.85;16.60;16
6195;;Arandela Toscana Trap Out G;"Largura: 18cm | Altura: 50cm | Profundidade: 25cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";903.10;16.60;16
6197;;Arandela Toscana Trap Out Poli P;"Largura: 14cm | Altura: 40cm | Profundidade: 21cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";671.87;16.60;16
6198;;Arandela Toscana Trap Out Poli G;"Largura: 18cm | Altura: 50cm | Profundidade: 25cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro
Cores: Sólidas e Automotivas
Opção de Vidros: Prata, Bronze, Canelado e Cristal";948.24;16.60;16
6220;;Pendente Toscana Arc P;"Largura: 25cm | Altura: 53cm | Profundidade: 25cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro (Corrente + Cabo PP)
Cores: Sólidas e Automotivas";1156.15;16.60;16
6224;;Pendente Toscana Arc G;"Largura: 48cm | Altura: 96cm | Profundidade: 48cm
Base: E-27 04 -Lâmpadas Filamento
Material: Alumínio e Vidro (Corrente + Cabo PP)
Cores: Sólidas e Automotivas";3113.42;16.60;16
6222;;Pendente Toscana Trap P;"Largura: 26cm | Altura: 52cm | Profundidade: 26cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Vidro (Corrente + Cabo PP)
Cores: Sólidas e Automotivas";1242.88;16.60;16
