referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
TLP-80;FOLHA DE OURO;RED. 80CM C/ 11 LAMP. GU10 MONTADO COM TUBOS DE 1,5M ALTURA (TULIPA);;6637.17;9.75;34
TLP-80-2;;RED. 80CM C/ 11 LAMP. GU10 MONTADO COM TUBOS DE 3,0 À 3,5M ALTURA - 02 TULIPAS (TULIPA);;6506.66;9.75;34
TLP-80-2;FOLHA DE OURO;RED. 80CM C/ 11 LAMP. GU10 MONTADO COM TUBOS DE 3,0 À 3,5M ALTURA - 02 TULIPAS (TULIPA);;7482.66;9.75;34
TLP-60;;RED. 60CM C/ 09 LAMP. GU10 MONTADO COM TUBOS DE 1,2M ALTURA (TULIPA);;3304.80;9.75;34
TLP-60;FOLHA DE OURO;RED. 60CM C/ 09 LAMP. GU10 MONTADO COM TUBOS DE 1,2M ALTURA (TULIPA);;3800.52;9.75;34
SPACE90-3 ESF;;RED. 90CM- 06 LAMP. GU10 + 03 ALIAN. RED. Ø90CM-3000K-114W + 03 ESF. 50CM CENTRAL - 2,0M ALT.;;10300.38;9.75;34
SPACE90-3 ESF;FOLHA DE OURO;RED. 90CM- 06 LAMP. GU10 + 03 ALIAN. RED. Ø90CM-3000K-114W + 03 ESF. 50CM CENTRAL - 2,0M ALT.;;11845.44;9.75;34
SPACE90-4 ESF;;RED. 90CM- 06 LAMP. GU10 + 03 ALIAN. RED. Ø90CM-3000K-114W + 04 ESF. 50CM CENTRAL - 2,8M ALT.;;11105.44;9.75;34
SPACE90-4 ESF;FOLHA DE OURO;RED. 90CM- 06 LAMP. GU10 + 03 ALIAN. RED. Ø90CM-3000K-114W + 04 ESF. 50CM CENTRAL - 2,8M ALT.;;12771.26;9.75;34
SPACE90-5 ESF;;RED. 90CM- 06 LAMP. GU10 + 03 ALIAN. RED. Ø90CM-3000K-114W + 05 ESF. 50CM CENTRAL - 3,5M ALT.;;11609.07;9.75;34
SPACE90-5 ESF;FOLHA DE OURO;RED. 90CM- 06 LAMP. GU10 + 03 ALIAN. RED. Ø90CM-3000K-114W + 05 ESF. 50CM CENTRAL - 3,5M ALT.;;13350.43;9.75;34
VD-RD30;;RED.30CM P/03 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;1404.26;9.75;35
VD-RD30;FOLHA DE OURO;RED.30CM P/03 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;1614.90;9.75;35
VD-RD40;;RED.40CM P/05 LAMP.G9 TB C/ VIDRILHOS E BOLAS- ALT 20CM PLAFON;;1808.63;9.75;35
VD-RD40;FOLHA DE OURO;RED.40CM P/05 LAMP.G9 TB C/ VIDRILHOS E BOLAS- ALT 20CM PLAFON;;2079.93;9.75;35
VD-RD50;;RED.50CM P/10 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;2562.23;9.75;35
VD-RD50;FOLHA DE OURO;RED.50CM P/10 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;2946.56;9.75;35
VD-RD60;;RED.60CM P/12 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;3348.91;9.75;35
VD-RD60;FOLHA DE OURO;RED.60CM P/12 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;3851.25;9.75;35
VD-RD80;;RED.80CM P/14 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;5113.43;9.75;35
VD-RD80;FOLHA DE OURO;RED.80CM P/14 LAMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;5880.44;9.75;35
VD-QU30-2;;QUAD.30CM P/5 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;1823.34;9.75;35
VD-QU30-2;FOLHA DE OURO;QUAD.30CM P/5 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;2096.84;9.75;35
VD-QU40-2;;QUAD.40CM P/6 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;2867.34;9.75;35
VD-QU40-2;FOLHA DE OURO;QUAD.40CM P/6 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;3297.45;9.75;35
VD-QU50-2;;QUAD.50CM P/10 LAMP.G9 VIDRILHO - 02 ANDR PLAFON;;4017.96;9.75;35
VD-QU50-2;FOLHA DE OURO;QUAD.50CM P/10 LAMP.G9 VIDRILHO - 02 ANDR PLAFON;;4620.65;9.75;35
VD-QU60-2;;QUAD.60CM P/12 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;4962.71;9.75;35
VD-QU60-2;FOLHA DE OURO;QUAD.60CM P/12 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;5707.12;9.75;35
VD-QU80-2;;QUAD.80CM P/14 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;7686.69;9.75;35
VD-QU80-2;FOLHA DE OURO;QUAD.80CM P/14 LAMP.G9 VIDRILHO - 02 ANDARES PLAFON;;8839.69;9.75;35
VD-QU100-2;;QUAD.100CM P/21 LAMP.G9 VIDRILHO - 02 ANDARES ( 100CM / 60CM ) PLAFON;;11462.02;9.75;35
VD-QU100-2;FOLHA DE OURO;QUAD.100CM P/21 LAMP.G9 VIDRILHO - 02 ANDARES ( 100CM / 60CM ) PLAFON;;13181.33;9.75;35
VD-QU40;;QUAD.40CM P/06 LÂMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;2172.56;9.75;35
VD-QU40;FOLHA DE OURO;QUAD.40CM P/06 LÂMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;2498.45;9.75;35
VD-QU50;;QUAD.50CM P/10 LÂMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;3032.77;9.75;35
VD-QU50;FOLHA DE OURO;QUAD.50CM P/10 LÂMP.G9 TUBOS C/ VIDRILHOS E BOLAS - ALTURA 20CM PLAFON;;3487.68;9.75;35
RTPB-80X40;;RET. 80 X 40CM P/10 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3216.57;9.75;35
RTPB-80X40;FOLHA DE OURO;RET. 80 X 40CM P/10 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3699.06;9.75;35
RTTB-80X40;;RET. 80 X 40CM P/10 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;3933.41;9.75;36
RTTB-80X40;FOLHA DE OURO;RET. 80 X 40CM P/10 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;4523.42;9.75;36
RTPB-80X40-PEND;;RET. 80 X 40CM P/10 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PENDENTE;;3212.90;9.75;36
RTPB-80X40-PEND;FOLHA DE OURO;RET. 80 X 40CM P/10 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PENDENTE;;3694.83;9.75;36
RTTB-80X40-PEN;;RET. 80 X 40CM P/10 LAMP. HALOPIN TUBOS E BOLAS 20CM ALTURA - PENDENTE;;4408.36;9.75;36
RTTB-80X40-PEN;FOLHA DE OURO;RET. 80 X 40CM P/10 LAMP. HALOPIN TUBOS E BOLAS 20CM ALTURA - PENDENTE;;5069.61;9.75;36
QU-004;;QUAD. 32CM P/04 LAMP. GU10 INTERCALADO 50CM ALTURA;;1102.82;9.75;36
QU-004;FOLHA DE OURO;QUAD. 32CM P/04 LAMP. GU10 INTERCALADO 50CM ALTURA;;1268.25;9.75;36
QU-009;;QUAD. 47CM P/09 LAMP. GU10 INTERCALADO 90CM ALTURA;;2268.14;9.75;36
QU-009;FOLHA DE OURO;QUAD. 47CM P/09 LAMP. GU10 INTERCALADO 90CM ALTURA;;2608.36;9.75;36
QUPB-20;;QUAD.20CM P/02 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;852.85;9.75;36
QUPB-20;FOLHA DE OURO;QUAD.20CM P/02 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;980.78;9.75;36
QUPB-30;;QUAD. 30CM P/03 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1275.60;9.75;36
QUPB-30;FOLHA DE OURO;QUAD. 30CM P/03 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1466.94;9.75;36
QUPB-40;;QUAD. 40CM 06 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1804.96;9.75;36
QUPB-40;FOLHA DE OURO;QUAD. 40CM 06 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;2075.70;9.75;36
QUPB-50;;QUAD.50 CM P/09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;2639.43;9.75;36
QUPB-50;FOLHA DE OURO;QUAD.50 CM P/09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3035.34;9.75;36
QUPB-60;;QUAD. 60 CM 09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3363.61;9.75;36
QUPB-60;FOLHA DE OURO;QUAD. 60 CM 09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3868.16;9.75;36
QUTB-20;;QUAD.20 CM P/02 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;1051.36;9.75;36
QUTB-20;FOLHA DE OURO;QUAD.20 CM P/02 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;1209.06;9.75;36
QUTB-30;;QUAD.30 CM P/03 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;1525.57;9.75;36
QUTB-30;FOLHA DE OURO;QUAD.30 CM P/03 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;1754.41;9.75;36
QUTB-40;;QUAD. 40 CM 06 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;2224.03;9.75;36
QUTB-40;FOLHA DE OURO;QUAD. 40 CM 06 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;2557.63;9.75;36
QUTB-50;;QUAD.50 CM P/09 LAMP.G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;3179.81;9.75;36
QUTB-50;FOLHA DE OURO;QUAD.50 CM P/09 LAMP.G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;3656.78;9.75;36
QUTB-60;;QUAD.60 CM P/ 09 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;4084.13;9.75;36
QUTB-60;FOLHA DE OURO;QUAD.60 CM P/ 09 LAMP. G9 TUBOS E BOLAS 20CM ALTURA PLAFON;;4696.75;9.75;36
RD-003;;RED.32CM P/03 LAMP. GU10 INTERCALADO 50CM ALTURA;;889.61;9.75;36
RD-003;FOLHA DE OURO;RED.32CM P/03 LAMP. GU10 INTERCALADO 50CM ALTURA;;1023.05;9.75;36
RD-005;;RED.40CM P/05 LAMP. GU10 INTERCALADO 70CM ALTURA;;1323.39;9.75;36
RD-005;FOLHA DE OURO;RED.40CM P/05 LAMP. GU10 INTERCALADO 70CM ALTURA;;1521.90;9.75;36
RDPB-40;;RED.40CM P/06 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1639.53;9.75;36
RDPB-40;FOLHA DE OURO;RED.40CM P/06 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1885.46;9.75;36
IN-QU30-PLACAS;;QUAD. 30 CM 05 LAMP. G9 PLACAS 25CM ALTURA PLAFON;;1974.06;9.75;37
IN-QU30-PLACAS;FOLHA DE OURO;QUAD. 30 CM 05 LAMP. G9 PLACAS 25CM ALTURA PLAFON;;2270.16;9.75;37
IN-QU40-PLACAS;;QUAD. 40CM 07LAMP. G9 PLACAS 25CM ALTURA PLAFON;;3062.18;9.75;37
IN-QU40-PLACAS;FOLHA DE OURO;QUAD. 40CM 07LAMP. G9 PLACAS 25CM ALTURA PLAFON;;3521.50;9.75;37
IN-QU50-PLACAS;;QUAD. 50CM 13LAMP.G9 PLACAS 25CM ALTURA PLAFON;;4095.15;9.75;37
IN-QU50-PLACAS;FOLHA DE OURO;QUAD. 50CM 13LAMP.G9 PLACAS 25CM ALTURA PLAFON;;4709.43;9.75;37
IN-QU60-PLACAS;;QUAD. 60 CM 13 LAMP. G9 PLACAS 25CM ALTURA PLAFON;;5175.92;9.75;37
IN-QU60-PLACAS;FOLHA DE OURO;QUAD. 60 CM 13 LAMP. G9 PLACAS 25CM ALTURA PLAFON;;5952.31;9.75;37
IN-QU80-PLACAS;;QUAD. 80 CM 17 LAMP. G9 PLACAS 25CM ALTURA PLAFON;;7844.76;9.75;37
IN-QU80-PLACAS;FOLHA DE OURO;QUAD. 80 CM 17 LAMP. G9 PLACAS 25CM ALTURA PLAFON;;9021.47;9.75;37
IN-QU50;;QUAD. 50 CM 10 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3433.46;9.75;37
IN-QU50;FOLHA DE OURO;QUAD. 50 CM 10 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3948.48;9.75;37
IN-QU60;;QUAD. 60 CM 12 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;4275.28;9.75;37
IN-QU60;FOLHA DE OURO;QUAD. 60 CM 12 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;4916.58;9.75;37
IN-QU80;;QUAD. 80 CM 16 LAMP. HALOPIN PLACAS E BOLAS 15CM ALTURA PLAFON;;6620.62;9.75;37
IN-QU80;FOLHA DE OURO;QUAD. 80 CM 16 LAMP. HALOPIN PLACAS E BOLAS 15CM ALTURA PLAFON;;7613.72;9.75;37
IN-RD30;;RED. 30 CM 04 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1360.15;9.75;37
IN-RD30;FOLHA DE OURO;RED. 30 CM 04 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1564.17;9.75;37
IN-RD40;;RED. 40 CM 06 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;1970.38;9.75;37
IN-RD40;FOLHA DE OURO;RED. 40 CM 06 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;2265.94;9.75;37
IN-RD50;;RED. 50 CM 09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;2705.60;9.75;37
IN-RD50;FOLHA DE OURO;RED. 50 CM 09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3111.44;9.75;37
IN-RD60;;RED. 60 CM 09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3429.78;9.75;37
IN-RD60;FOLHA DE OURO;RED. 60 CM 09 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;3944.25;9.75;37
IN-RD80;;RED. 80 CM 12 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;5403.84;9.75;37
IN-RD80;FOLHA DE OURO;RED. 80 CM 12 LAMP. G9 PLACAS E BOLAS 15CM ALTURA PLAFON;;6214.42;9.75;37
IN-RD60-2;;RED. 60 CM 10 LAMP. G9 - 02 ANDARES- PLACAS E BOLAS 20CM ALTURA PLAFON;;4006.93;9.75;37
IN-RD60-2;FOLHA DE OURO;RED. 60 CM 10 LAMP. G9 - 02 ANDARES- PLACAS E BOLAS 20CM ALTURA PLAFON;;4607.97;9.75;37
IN-RD80-2;;RED. 80 CM 12 LAMP. G9 - 02 ANDARES- PLACAS E BOLAS 20CM ALTURA PLAFON;;5918.49;9.75;37
IN-RD80-2;FOLHA DE OURO;RED. 80 CM 12 LAMP. G9 - 02 ANDARES- PLACAS E BOLAS 20CM ALTURA PLAFON;;6806.26;9.75;37
PLAF-ALR50-2-DG;;ALIANÇA RED. 50CM - DUAS ALIANÇAS ( Ø50/40CM ) - 3000K - PLAFON - 35W + PIÃO 30MM - DEGRAU;;2915.13;9.75;37
PLAF-ALR50-2-DG;FOLHA DE OURO;ALIANÇA RED. 50CM - DUAS ALIANÇAS ( Ø50/40CM ) - 3000K - PLAFON - 35W + PIÃO 30MM - DEGRAU;;3352.40;9.75;37
PLAF-ALR60-3-DG;;ALIANÇA RED. 60CM - TRES ALIANÇAS ( Ø60/50/40CM ) - 3000K - PLAFON - 57W + PIÃO 30MM - DEGRAU;;4080.45;9.75;37
PLAF-ALR60-3-DG;FOLHA DE OURO;ALIANÇA RED. 60CM - TRES ALIANÇAS ( Ø60/50/40CM ) - 3000K - PLAFON - 57W + PIÃO 30MM - DEGRAU;;4692.52;9.75;37
PLAF-ALR80-3-DG;;ALIANÇA RED. 80CM - TRES ALIANÇAS ( Ø80/70/60CM ) - 3000K - PLAFON - 82W + PIÃO 40MM - DEGRAU;;6256.69;9.75;37
PLAF-ALR80-3-DG;FOLHA DE OURO;ALIANÇA RED. 80CM - TRES ALIANÇAS ( Ø80/70/60CM ) - 3000K - PLAFON - 82W + PIÃO 40MM - DEGRAU;;7195.19;9.75;37
PLAF-ALQU100-4-DG;;ALIANÇA QUADR. 100CM - QUATRO ALIANÇAS ( 100/90/80/70CM ) - PLAFON - 196W + PIÃO 40MM - DEGRAU;;13498.57;9.75;37
PLAF-ALQU100-4-DG;FOLHA DE OURO;ALIANÇA QUADR. 100CM - QUATRO ALIANÇAS ( 100/90/80/70CM ) - PLAFON - 196W + PIÃO 40MM - DEGRAU;;15523.36;9.75;37
PLAF-ALQU80-3-DG;;ALIANÇA QUADR. 80CM - TRES ALIANÇAS ( 80/70/60CM ) - PLAFON - 121W + PIÃO 40MM - DEGRAU;;7594.78;9.75;37
PLAF-ALQU80-3-DG;FOLHA DE OURO;ALIANÇA QUADR. 80CM - TRES ALIANÇAS ( 80/70/60CM ) - PLAFON - 121W + PIÃO 40MM - DEGRAU;;8734.00;9.75;37
PLAF-ALQU60-3-DG;;ALIANÇA QUADR. 60CM - TRES ALIANÇAS ( 60/50/40CM ) - PLAFON - 87W + PIÃO 30MM - DEGRAU;;4999.47;9.75;37
PLAF-ALQU60-3-DG;FOLHA DE OURO;ALIANÇA QUADR. 60CM - TRES ALIANÇAS ( 60/50/40CM ) - PLAFON - 87W + PIÃO 30MM - DEGRAU;;5749.39;9.75;37
PASS-100X50-40CM;;PASS RET. 100 X 50CM 14 LAMP. G9 (MONT. TUBOS E BOLAS 40CM ALTURA) - PLAFON;;7837.41;9.75;37
PASS-100X50-40CM;FOLHA DE OURO;PASS RET. 100 X 50CM 14 LAMP. G9 (MONT. TUBOS E BOLAS 40CM ALTURA) - PLAFON;;9013.02;9.75;37
PASS-120X60-40CM;;PASS RET. 120 X 60CM 18 LAMP. G9 (MONT. TUBOS E BOLAS 40CM ALTURA) - PLAFON;;10462.13;9.75;37
PASS-120X60-40CM;FOLHA DE OURO;PASS RET. 120 X 60CM 18 LAMP. G9 (MONT. TUBOS E BOLAS 40CM ALTURA) - PLAFON;;12031.45;9.75;37
PASS-150X70-40CM;;PASS RET. 150 X 70CM 21 LAMP. G9 (MONT. TUBOS E BOLAS 40CM ALTURA) - PLAFON;;14119.83;9.75;37
PASS-150X70-40CM;FOLHA DE OURO;PASS RET. 150 X 70CM 21 LAMP. G9 (MONT. TUBOS E BOLAS 40CM ALTURA) - PLAFON;;16237.80;9.75;37
SUNSET-80;;LUSTRE RED. 80CM 12 LAMPADAS G9 - CRISTAL HONEY - PLAFON;;8888.77;9.75;37
SUNSET-80;FOLHA DE OURO;LUSTRE RED. 80CM 12 LAMPADAS G9 - CRISTAL HONEY - PLAFON;;10222.08;9.75;37
SUNSET-60;;LUSTRE RED. 60CM 09 LAMPADAS G9 - 25CM ALTURA - CRISTAL HONEY - PLAFON;;5631.76;9.75;37
SUNSET-60;FOLHA DE OURO;LUSTRE RED. 60CM 09 LAMPADAS G9 - 25CM ALTURA - CRISTAL HONEY - PLAFON;;6476.52;9.75;37
PPL-001;;PEND. QUAD. 15CM - 30CM ALTURA - P/01 LÂMP. G9 - PLACAS 76X22MM;;753.60;9.75;38
PPL-001;FOLHA DE OURO;PEND. QUAD. 15CM - 30CM ALTURA - P/01 LÂMP. G9 - PLACAS 76X22MM;;866.64;9.75;38
PPL-001-H;;PEND.QUAD.15CM COM PLACAS 30CM ALTURA P/01 LÂMP. G9 - HONEY;;896.96;9.75;38
PPL-001-H;FOLHA DE OURO;PEND.QUAD.15CM COM PLACAS 30CM ALTURA P/01 LÂMP. G9 - HONEY;;1031.51;9.75;38
PPL-002;;PEND. RED. 18CM - 30CM ALTURA - P/01 LÂMP. G9 - PLACAS 76X22MM;;547.81;9.75;38
PPL-002;FOLHA DE OURO;PEND. RED. 18CM - 30CM ALTURA - P/01 LÂMP. G9 - PLACAS 76X22MM;;629.99;9.75;38
PPL-002-H;;PEND. RED. 18CM COM PLACAS 30CM ALTURA P/01 LÂMP.G9 - HONEY;;547.81;9.75;38
PPL-002-H;FOLHA DE OURO;PEND. RED. 18CM COM PLACAS 30CM ALTURA P/01 LÂMP.G9 - HONEY;;629.99;9.75;38
ARA-012;;ARANDELA RETANGULAR 16CM X 60CM 06 LAMP. G9 - PLACAS 22MM (APOLO 3);;1198.40;9.75;39
ARA-012;FOLHA DE OURO;ARANDELA RETANGULAR 16CM X 60CM 06 LAMP. G9 - PLACAS 22MM (APOLO 3);;1378.16;9.75;39
ARA-012-H;;ARANDELA RETANGULAR 16CM X 60CM 06 LAMP. G9 - PLACAS 22MM - HONEY (APOLO 3);;1349.12;9.75;39
ARA-012-H;FOLHA DE OURO;ARANDELA RETANGULAR 16CM X 60CM 06 LAMP. G9 - PLACAS 22MM - HONEY (APOLO 3);;1551.49;9.75;39
ARA-002;;ARANDELA RETANGULAR 20CM X 24CM 02 LAMP. G9 - PLACAS 22MM (APOLO);;396.19;9.75;39
ARA-002;FOLHA DE OURO;ARANDELA RETANGULAR 20CM X 24CM 02 LAMP. G9 - PLACAS 22MM (APOLO);;455.62;9.75;39
ARA-002-H;;ARANDELA RETANGULAR 20CM X 24CM 02 LAMP. G9 - PLACAS 22MM HONEY (APOLO);;442.62;9.75;39
ARA-002-H;FOLHA DE OURO;ARANDELA RETANGULAR 20CM X 24CM 02 LAMP. G9 - PLACAS 22MM HONEY (APOLO);;509.01;9.75;39
ARA-003;;ARANDELA RAIADA 20CM X 24CM 02 LAMP. G9 - PLACAS 76X22MM (ÁRTEMIS);;533.03;9.75;39
ARA-003;FOLHA DE OURO;ARANDELA RAIADA 20CM X 24CM 02 LAMP. G9 - PLACAS 76X22MM (ÁRTEMIS);;612.99;9.75;39
ARA-003-H;;ARANDELA RAIADA 20CM X 24CM 02 LAMP. G9 - PLACAS 22MM HONEY (ÁRTEMIS);;599.20;9.75;39
ARA-003-H;FOLHA DE OURO;ARANDELA RAIADA 20CM X 24CM 02 LAMP. G9 - PLACAS 22MM HONEY (ÁRTEMIS);;689.08;9.75;39
ARA-024;;ARANDELA RAIADA 20CM X 100CM ALTURA - 08 LAMP. G9 - PLACAS 76X22MM;;2036.55;9.75;39
ARA-024;FOLHA DE OURO;ARANDELA RAIADA 20CM X 100CM ALTURA - 08 LAMP. G9 - PLACAS 76X22MM;;2342.03;9.75;39
ARA-024-H;;ARANDELA RAIADA 20CM X 100CM ALTURA - 08 LAMP. G9 - PLACAS - HONEY;;2308.58;9.75;39
ARA-024-H;FOLHA DE OURO;ARANDELA RAIADA 20CM X 100CM ALTURA - 08 LAMP. G9 - PLACAS - HONEY;;2654.87;9.75;39
ARA-017;;ARANDELA RAIADA 25CM X 50CM 03 LAMP. G9 - PLACAS 200X30MM;;1148.52;9.75;39
ARA-017;FOLHA DE OURO;ARANDELA RAIADA 25CM X 50CM 03 LAMP. G9 - PLACAS 200X30MM;;1320.79;9.75;39
ARA-017-H;;ARANDELA RAIADA 25CM X 50 CM - 03 LAMP. G9 - HONEY;;1235.85;9.75;39
ARA-017-H;FOLHA DE OURO;ARANDELA RAIADA 25CM X 50 CM - 03 LAMP. G9 - HONEY;;1421.23;9.75;39
IARA-CJ-LUNARES;;CONJ. CUPULAS ( 2 X Ø29LED - 3 X Ø22LED - 4 X Ø11 ) - 3000K - 50W - LINHA IARA;;2026.79;9.75;39
IARA-CJ-LUNARES;FOLHA DE OURO;CONJ. CUPULAS ( 2 X Ø29LED - 3 X Ø22LED - 4 X Ø11 ) - 3000K - 50W - LINHA IARA;;2330.81;9.75;39
TETO CRISTAL-M2-PLAC;;TETO CRISTAL - PLACAS - P/16 LAMP. - 9W SL - CATÁLOGO;;11288.28;9.75;40
TETO CRISTAL-METRO;;TETO CRISTAL - BOLAS - P/16 LAMP. G9 - 9W SL;VALOR E PESO POR M²;7936.19;9.75;40
ESPE-ORG60X80;;ESPELHO ORGÂNICO 60 X 80CM - 35W - 4000K;;797.79;9.75;41
ESPE-ORG45X60;;ESPELHO ORGÂNICO 45 X 60CM - 25W - 4000K;;560.02;9.75;41
ESPE-ORG53X70;;ESPELHO ORGÂNICO 53 X 70CM - 30W - 4000K;;675.77;9.75;41
ESPE-QU60-NAR;;ESPELHO QUADR. 60 CM - TOUCH - MOD. NARCISSUS - 34/68W;;954.22;9.75;41
ESPE-QU80-NAR;;ESPELHO QUADR. 80 CM - TOUCH - MOD. NARCISSUS - 46/92W;;1470.43;9.75;41
ESPE-QU100-NAR;;ESPELHO QUADR. 100 CM - TOUCH - MOD. NARCISSUS - 58/116W;;2080.51;9.75;41
ESPE-RED100-CAML;;ESPELHO RED. 100 CM - TOUCH - MOD. CAMELLIA - 46/92W;;2027.01;9.75;41
ESPE-RED60-CAML;;ESPELHO RED. 60 CM-TOUCH - MOD. CAMELLIA - 27/54W;;954.22;9.75;41
ESPE-RED80-CAML;;ESPELHO RED. 80 CM - TOUCH - MOD. CAMELLIA - 36/72W;;1398.48;9.75;41
ESPE-RET100X80-NAR;;ESPELHO RET. 100 X 80 CM - TOUCH - MOD. NARCISSUS - 52/104W;;1933.46;9.75;41
ESPE-RET80X60-NAR;;ESPELHO RET. 80 X 60 CM - TOUCH - MOD. NARCISSUS - 41/82W;;1345.29;9.75;41
ESPE-ORG100X150;;ESPELHO ORGÂNICO 100 X 150CM - 60W - 4000K;;2352.69;9.75;41
ESPE-ORG100X150-MOLD;;ESPELHO ORG - TAM TOTAL 116X166CM- 60W - 4000K- MOLDURA;;3455.52;9.75;41
ESPE-RET80X180-OVAL;;ESPELHO RET. OVAL 80 X 180CM - 60W - 4000K (SOMENTE LUZ INDIRETA -ACIONAMENTO PELO INTERRUPTOR);;2205.65;9.75;41
ESPE-RET80X180-STAD;;ESPELHO RET. 80 X 180 CM - TOUCH - MOD. STADIUM - 60/120W;;2933.51;9.75;41
ESPE-QU60-NAR-DF;;ESPELHO QUADR. 60 CM - TOUCH - MOD. NARCISSUS - 34/68W - - DIMERIZÁVEL COM DESEMBAÇADOR - 127V;;1129.42;9.75;42
ESPE-QU60-NAR-DF220;;ESPELHO QUADR. 60 CM - TOUCH - MOD. NARCISSUS - 34/68W - - DIMERIZÁVEL COM DESEMBAÇADOR - 220V;;1129.42;9.75;42
ESPE-QU80-NAR-DF;;ESPELHO QUADR. 80 CM - TOUCH - MOD. NARCISSUS - 46/92W - DIMERIZÁVEL COM DESEMBAÇADOR - 127V;;1651.89;9.75;42
ESPE-QU80-NAR-DF220;;ESPELHO QUADR. 80 CM - TOUCH - MOD. NARCISSUS - 46/92W - DIMERIZÁVEL COM DESMBAÇADOR - 220V;;1651.89;9.75;42
ESPE-QU100-NAR-DF;;ESPELHO QUADR. 100 CM - TOUCH - MOD. NARCISSUS - 58/116W - DIMERIZÁVEL COM DESEMBAÇADOR - 127V;;2268.22;9.75;42
